50 16268 16268
57.996978695998585
-19.107512909510074
-14.411634955916277
82.44749458776982
69.53508451305703
-14.140799334386715
64.61635695676712
-24.65310451254396
-11.000897216960496
71.34445375256803
-29.252566637158175
-11.66734571557774
80.27588668109414
-29.30905405647834
-11.783792553122526
80.96437091782812
-26.002600651919558
-11.86836152892172
80.73306534024817
-24.545678787606427
-11.702900448745412
81.03409435978253
-25.73018184126737
-13.40236705941113
90.17632360429285
-25.90308550353297
-13.048861814327415
89.33178083934568
-28.698784375358755
-11.042905155233909
82.91660576192763
-26.007892803303225
-10.883721009523171
80.75016454850902
-24.94871505757851
-11.260362537005602
84.1204075196989
-27.92214519409085
-8.018048470803459
82.74884026318945
-24.633031316361844
-9.885006426649117
80.38403134352482
-25.959860029514918
-9.381947820779951
84.43115501426387
-29.300899755597204
-8.39108385858516
83.85958391920659
-27.40296070390795
-8.122895813159204
81.18158569603028
40.16700844524657
-6.417659988092646
55.01274773356199
-28.926516852426158
-7.849859226666885
88.5198792812703
49.67305793483035
-6.384534024522076
61.94965674340762
51.42461962797058
-5.999256850806
58.625494713796094
59.97129378300134
-5.978712462755609
56.93994167886744
42.60830432458981
-4.474126357673834
53.28567400405319
52.445257703552095
-5.280090381666321
58.35334020969915
59.70770530410644
-5.086222978494234
57.0273421190489
-6.654020002194439
-2.2902465315671874
58.80860543101608
35.31205083973199
-2.984322383527928
71.60647864351112
39.84214006300853
-3.0543279084052726
73.04208556483331
-10.3056115654436
-1.0575248564103594
36.24080584723805
7.389580564199668
-0.9084300074156177
34.934851151884125
31.862244720590912
-1.7762783352542164
61.50925061127886
32.68871929545767
-1.6915019973257386
64.58806138626444
33.195884192383275
-1.7062803114573524
65.15010581915425
33.37021907026679
-1.7045026587172099
65.10169760086065
29.50260013696866
-1.4532430658141917
55.93376584929073
32.703427638007206
-1.6399136818632787
57.16223166455808
32.76602947130904
-1.4958770636160934
57.70208261701544
32.88150053154428
-1.6826989126100544
56.03242972220118
32.31219796908987
-1.4245942415192308
55.15361429943591
15.199408356454565
-0.39893377484627823
33.79619203149004
30.667274098988155
-0.3443848273370752
33.60479114739017
32.8057566457467
-0.38939000580221717
34.21118307416208
35.477059050848474
-0.37952887200716134
34.53459729758943
35.77687944762195
-0.3800698325560538
34.671896230871994
40.08300357167056
-0.37055620888243423
35.58445482241335
-8.741696379149461
-0.331821919377262
35.92777303424654
-3.96556121330589
-0.28312076978126355
34.601567679504114
0.13443147008273493
-0.24420154033641306
34.14247125577914
-2.6452526397757237
0.11146429545047609
33.1808258471235
23.598547501762795
0.3346439336915603
28.97261639128174
23.820359600669704
0.33690566638640596
28.91102697454307
23.940068218032284
0.33713245874557657
28.750525720616782
24.308109434648948
0.34088529056641903
28.648330337964037
-1.234070026618248
0.7042258644267319
21.6594304554266
-0.6758060834647921
0.709918336548138
21.504416205698085
16.51304122368432
0.7466016167004961
17.06062238712088
-0.6976826343816485
0.8132522141272986
20.030311261127
16.234451427068066
1.2062113877639922
17.247699663047108
16.24067583421938
1.2404841865848157
17.178102327641746
16.234262058197757
1.2686595883869607
17.04538544064615
13.241307729184651
1.2672531095887027
16.164769792751166
13.340736271392974
1.4068751322811515
16.139361176993816
14.30888351141623
1.4513991930776702
15.871083118428338
-1.1288018709924577
2.6845870049031566
20.610782396902636
15.299422471783297
3.0638630287880178
20.70615313368623
58.478962976614035
-17.92461456688861
69.87517651308633
69.07932423419183
-17.08801891600869
62.53610975223131
62.23314358380212
-14.68191368756602
55.1506610752526
-14.911944763794907
-15.549307715539934
80.48141798253882
66.92311908482753
-15.218201318545312
60.60877409836134
64.36386891656898
-14.223281192652596
56.64455709170236
66.29225683666614
-14.544449735936103
56.765281930161485
-23.543189903812493
-13.317699442157448
76.3929846220382
-25.45985838128668
-13.294730560959001
81.27824885833239
-19.056675181658264
-15.445428568077025
90.61306973709941
-25.87704663273986
-13.381524985609342
85.56536018871299
-14.935498788203265
-13.702679764731341
86.68231503116765
-27.235266833331135
-12.5014998154072
88.30887290908191
-26.51501468398795
-11.154862106371953
84.37424880288461
-26.557761036511423
-12.913970027916855
94.9678786178875
-26.50735298593291
-10.55677941591076
85.82423574673918
-16.163195768880065
-10.98646095277202
87.13547097590018
-17.42687849969516
-11.150497666485972
89.26653970443677
-19.29839545634417
-10.218674078800632
92.63215661157288
44.45836376440352
-7.165898708610894
60.42999127041569
43.19740487496162
-6.189676930178571
61.560665580839554
44.115395372961686
-6.373613600961078
60.557202290800774
51.532588300278995
-6.066943517274595
58.82432187004308
41.919857764768345
-5.520013932991093
61.294210045189836
59.00620358774394
-5.091236639692098
55.68820520716287
42.50502071532645
-4.678106093565017
61.81585991238899
42.5021251279375
-4.625512522836171
61.11929674342322
30.21090686903138
-2.9676833889219822
69.60920510874712
29.2556063757646
-2.846412532089712
66.91581857607889
29.90940800664508
-2.679415530372825
59.59914169283122
29.717999629788974
-2.494303615405732
59.09196078345196
29.001543914038745
-2.399972418179777
58.76624269486244
41.31700050622167
-2.574558792860628
60.86204946367553
67.7179106554423
-2.6042705476914456
57.29263049507913
27.593388772104305
-1.7520557937597314
63.41475161620692
30.825473101703057
-1.6120067401859104
59.31772563569826
34.062608192388964
-1.8075532895671413
58.25056201453193
33.83088160660639
-1.7298945342478471
58.32811709952939
33.75950368357184
-1.6933570503813526
57.21592739810965
33.25207736290271
-1.5695669327971888
55.757231218897
35.260433750796295
-1.6529793594847324
56.17101297360366
38.02724858918431
-1.6055924660569358
57.536030425298875
36.83271016286564
-1.6536830040467756
54.05605976395022
36.904408234737836
-1.4991719972201383
54.03533884127259
37.67405957320311
-1.471517663671404
53.26904391909087
25.01326126602095
-0.8765458083384032
29.178514060917628
25.194006328002523
-0.8786201168867751
29.251662608405088
26.59073421118789
-0.7330170611974074
28.531469929627377
28.50017208462713
-0.7622429172214992
29.70914652741107
21.142338405369202
-0.45855625413813783
34.344515073694055
22.08382620159843
-0.45357815220307524
34.551100777344445
47.28958167004262
-0.39312302335413724
37.426740796966016
-8.948307962151853
-0.43237958492746736
36.55345984294932
28.006333692971175
-0.026066230602321827
29.02454610115
26.331841160527375
0.3442580233241025
29.034008522400807
26.542730659113403
0.34459909344952305
28.436785200465934
16.14245911099215
0.5057710898784212
16.959714588084378
16.19541581875507
0.5439138867266792
16.943013345544905
20.37169568769488
1.265521968318632
21.03551681674631
16.483448545594957
1.203938566917076
17.604668364372436
14.964194093764258
1.347771704080137
17.362275431867545
1.0908407042615125
2.7125409515151087
21.853877843378356
14.803364691965871
2.8328982219970698
19.68616154184668
62.374757447749985
-15.46884291315696
57.19019797074732
61.653106605910885
-14.548422466095888
53.77986552667514
61.300046803242175
-14.247488676616602
55.353789334386924
66.30121746680746
-14.81972908456066
56.50551541595393
-3.976840114833715
-12.900981130788233
79.37874215985889
-3.4745103202006167
-12.891529964007256
79.188685989769
-16.31018309124411
-10.44762542933607
84.09930579766
41.03381185698934
-6.732271335798477
55.96304022441029
54.91254532352078
-8.276627064411972
67.9497255353731
40.328064942365295
-5.996303721339517
56.83887388155425
40.76372124411084
-6.031152169829815
57.895140045085434
45.710062520700724
-6.048842381573605
57.94604179805904
51.128081958554276
-6.064508289609656
57.93739584300452
59.07355206212338
-6.021142993158183
54.23397668642487
38.5908232455526
-5.07578038145814
56.92173261129008
40.92253937605138
-5.221463056365093
57.234496497531225
46.66782083432785
-5.343350935931066
57.5975629185173
47.912048544295814
-5.44197735256026
58.47286753364395
57.915087209417486
-4.99069228475807
54.693538784606275
62.77556955229586
-4.324926743888779
55.735375276865405
40.612145507727185
-2.621487080344921
59.94601724516582
38.24508665089743
-2.3291642460876223
53.76866634178225
64.16808284608348
-2.577790416599366
53.77880113734338
34.16058105964198
-1.835292476413846
58.665056636071895
33.03836542154315
-1.655856492101759
57.939310234277414
33.21428297601094
-1.656561719795448
55.687568026544625
35.792660272728156
-1.683598364485734
56.89561712204314
37.348129774394174
-1.788866848014428
53.59717982844228
37.56151055091632
-1.7848518147495211
53.51644734933345
37.52739656019595
-1.5396154964434787
53.02137925973463
38.62840864682988
-1.7647765568069544
53.11279122707616
39.33744516497405
-1.5232924321607808
52.849136687023794
25.64154229109451
-0.8509439164307806
28.941876008863836
27.521211109260555
-0.8690380902328442
28.626485089841143
1.493005041146786
-0.803878074887918
34.53233340306874
2.7805550071943443
-0.8132186965068247
34.04451360849538
6.277792188942207
-1.7207355292479436
72.9676421773276
4.126729625322442
-0.795286594114728
33.84110357068833
-0.44777428468937885
-0.3971206051163979
34.11984315504537
0.14657319354494303
-0.4508576573136205
33.98600380828966
0.015208844958819467
-0.38731929256206776
33.76205958202248
0.15202348523282638
-0.38583444269169953
33.892910059813346
1.5204648969868084
-0.4005473731408479
34.530083726540454
14.904224108453555
-0.2522293161062934
33.151614013595946
21.186146182151987
-0.24095642542414228
33.195307590899816
30.069335859320248
-0.01586388328302543
28.36449269190492
30.180450610954686
-0.013773115337671143
28.322452497348067
29.736776463162595
0.05946221104857857
28.213878298869602
28.499138359477385
0.31070129774691885
28.41463020178012
15.884086715416082
0.44062361667591854
17.061773229892218
22.13469655902765
1.1107190231020339
21.852475426028867
15.81466048173033
0.6899571385825318
17.093104060569985
1.3587923098706165
0.6573760381778826
22.12323983528111
19.204510301904886
1.191865890566672
20.206421141390873
54.956498103302025
7.047311755014432
68.24266373530104
16.13142945246785
1.182380283565574
17.96637754803879
17.148033196355787
1.123655226479254
18.12645008442456
15.99534991144409
1.0514140979619016
17.031974867741578
16.23122042331125
1.251622616654784
17.360263110265862
15.991157830204115
1.2245995680881654
17.181966057736744
15.745597727906173
1.1879663560225164
16.68525150202561
17.54912682712878
1.2995585399585008
17.36626914396466
15.614440585199082
1.3414263849393897
16.73802479893189
59.386813640669864
-14.920140747941147
54.65469398258102
59.7896101314572
-14.106033784285856
54.49786967658923
59.580057314137754
-13.890449514051472
53.161761629730805
66.17152610212729
-14.785561510022244
56.39706203111314
70.21559236361996
-15.635009540433114
59.02939916925969
-7.584275830902416
-15.25879880500884
83.63409053634507
-5.533242074865353
-14.97427851733367
82.02937537601252
-4.380034923375495
-15.191202022433309
82.24867309721813
60.33553819448117
-13.501132776556178
55.766950782860526
-7.346687526767347
-14.358665373812372
83.550623138804
-7.512788260920255
-14.183145125425023
83.62629183263006
-5.86729540990919
-14.095432246330972
82.19286594349575
-3.2377952493129345
-14.361496912075246
81.77213576345409
-2.3940275428316795
-14.795394050620779
83.660197110689
59.342404085866434
-12.93862152032145
56.97915589676583
59.235657133691625
-12.61016789772803
56.26217472342706
66.30023074045548
-13.897876830214539
60.76142725259735
-7.521675180103221
-13.288211271147157
83.64939291343025
-4.151337039193548
-13.396134810810306
82.18830829410501
-3.5762165155509447
-13.38400221849579
81.9396434658828
-3.9075249654959205
-13.122455278102963
82.08866055420233
-1.9347925938394983
-13.170351855699945
81.23379280614851
65.27088513357201
-13.349393163535664
63.12762483607682
-12.936214409568526
-13.03568753286331
87.49072480680475
-9.103752258792724
-12.988289454602018
88.19449484740747
-3.396453797259796
-12.612698608729726
82.61675353615152
-4.045586552826707
-12.482466097369578
83.65455191556171
-15.499504050385664
-12.865995014954377
93.48790234053746
-5.144566175834575
-11.682899709257704
84.14741092777635
-5.1525549737685115
-11.383383194091216
83.40328482727844
-3.5948864021876696
-11.50464080294522
81.9881589264863
-2.423391570209201
-11.839226580709738
83.73651717807633
-7.54063261983225
-11.13811120710563
86.75345416872513
-5.9087608741346
-10.494791051573944
83.74970692211376
-19.236030191151322
-10.161109023481337
91.04953256530294
49.719797625501116
-8.735487965021637
63.64792175941504
39.98984891930688
-6.589644938650012
54.30238640593721
39.12708422081709
-6.373486899405031
54.68046634306222
58.47542277928202
-6.979768477148763
54.49690334830099
38.47476858798468
-5.684170503231653
54.97763065600738
37.578337326887166
-5.569762666525724
54.81661822488471
57.973366961379355
-6.120346525956402
54.0243543531987
57.48627665695071
-5.817702657741463
52.867501241007034
43.98244409437618
-5.019171855029035
54.324360729976746
50.158650636849025
-5.496035322559817
57.420177704450566
49.99593992609399
-5.324096930711063
57.494302051319124
8.859973684437945
-1.2320208268417754
21.80914643857252
37.95732871527976
-4.132692337986935
55.234971199719475
37.81019462761404
-3.9761633360874544
54.208921399313695
43.55095974127387
-4.092810053682515
52.814768362036254
44.463618506905455
-4.160982470606858
53.55187167888255
57.5625885705581
-5.558298163515666
52.84005274616781
42.10245877139016
-3.9167232260161087
62.3725143591787
38.27953022684701
-3.5377997028576162
55.66991228504706
16.99557329922611
-2.2898996253856105
47.72641786162077
9.044752563521111
-0.9201232147803331
22.11939760077167
42.584470428600454
-2.4176770746166723
52.176027969514564
28.954908584633422
-1.2691956837625118
28.039616080764503
-6.00980880333633
-3.5950706565603214
92.28060928463138
26.63948203457541
-2.5421953773557497
69.09483216361141
26.874940172737194
-2.5082219653444566
68.27055083257973
27.644438843388162
-2.5506120150902793
69.39800279903115
31.00492271696802
-2.0698854472172608
57.737044777164755
33.631079639075224
-1.8022475897394412
57.15761881335229
36.88900755620042
-1.9904058276723313
56.305051829680565
36.40085969967651
-1.757818967050473
52.29738273410832
36.01540403705777
-1.7111401220768223
52.96135592153012
37.6830445644835
-1.8443659000105952
52.74145630100673
27.999245949001608
-0.7906456034893254
28.463545697093814
31.695623213279212
-0.896009568114156
28.56292772192215
2.9312950135736964
-0.896337825941322
34.853663314216355
3.0571439228402855
-0.8000266893704451
34.997453017793916
3.0571439228402855
-0.8000266893704451
34.997453017793916
34.7148262752644
-0.3849057755202731
28.839509398513066
21.37246753903359
-0.312019858599383
33.654404414600336
22.888855268144994
-0.23871724384838244
32.999650719896934
29.013137499467717
-0.04037217262148429
28.04085150634305
-1.442045749376149
-0.3040592389787987
34.53683345918811
18.406048569880003
0.15731721951842048
32.37008419201379
18.475847800362075
0.1587896858493773
32.33990510268494
19.361012046409478
0.1779949767197218
32.223217439990734
19.969094157349808
0.1525581121136635
32.09428031133031
20.110570899215524
0.1555427221315575
32.03310794287274
20.18130996876835
0.15703496142922635
32.00252457297098
28.136395094824383
0.2079719666149039
28.972219997434262
28.15102594483753
0.2091366629656301
28.69017295159275
28.647657726501116
0.2970293353829738
28.47711198662202
30.12705254295962
0.3280088184007664
28.252956945878587
31.333460586641113
0.3530621972349558
28.449711303002097
33.00939837572657
0.38791601950009297
28.63272275375431
16.13953330055395
0.4235627301022571
17.13814193851348
15.994178746133814
0.6457204335443048
17.205834602067725
15.672931166816774
1.2337764018001325
18.047815587747806
15.925752213722905
1.1293750806912046
17.245856084321375
16.08668086838484
1.1681489672139453
17.39958822357674
16.30722710287843
1.1547473658540603
17.08129055308229
14.969570817229188
1.3171027639639652
17.663753153542977
18.733383297334676
1.8541011557631135
20.143870928412472
46.504912120886196
6.035397046220814
37.30089336550896
18.337017130805346
2.1975511158017325
19.525527199274492
20.337521146968626
2.484665588018929
19.890708029418363
61.02449034041749
8.08032711649261
39.4926952415953
20.806669888143
3.142285537489491
23.823769985254152
68.79806283339383
-13.515211167107186
44.09909609053061
78.66042066250263
-15.487503689932574
49.52338483033287
73.41270832995505
-14.384990330151885
46.59719016452769
-8.227890750381562
-16.59368668582399
87.99125131311446
61.49607929525214
-15.022906807973147
57.931033809493684
59.61697525690826
-14.219240957594021
54.843666316580254
59.345059911434525
-14.066705369424831
54.22547868668303
59.31751006187866
-13.911822908888272
53.50332411876087
-12.786299616791569
-15.294078583871904
86.62714889404478
-11.38432552718476
-15.236244425365356
86.63723518374525
-6.757175978014665
-15.497435760398982
86.53947440419908
-3.402648022163587
-14.706695254416351
80.69883090117362
61.775406815294645
-14.178622464227315
56.97144234611112
60.50060413411251
-13.602713653114167
55.98106823403691
64.2389526964879
-13.79394665516621
54.14807769987321
-8.245136981487336
-14.965842076658483
88.0325579787837
-8.376852138506294
-14.460497751234659
87.35289606412523
-1.497584105643727
-14.247360094592295
83.25250997006793
58.39704224000753
-12.581063078546768
56.24400669820717
59.71106223346047
-12.550843677922959
55.60168557024713
-8.271793086071145
-13.517227561791406
86.5817721868579
-7.177264461058786
-13.806300543500225
86.77916397621254
-7.016431534512985
-13.802601643919825
86.70054539794876
-5.4057490585512795
-13.539906277962332
85.17900393348371
-3.6567298677864333
-13.322496536225854
84.32762350385674
-3.5623760765798598
-13.365101350684476
85.01935039178531
-3.2014475003469878
-13.632049414513904
86.36205100134161
-2.1120559444478637
-13.600292803377725
84.30498904397982
-1.9360371960423213
-13.745010670055919
86.52755582765081
72.10467892177596
-12.829373365288589
56.339902265221625
-7.026864545176233
-12.818169682167307
86.72552710163029
-6.785620294993864
-12.812621451000105
86.60760174659892
-5.340988940264962
-12.510850968638593
85.90685731140786
-9.640451703664317
-12.29260781126554
91.13057573986896
-5.189637459445496
-11.612213330382588
85.85094786340433
-2.211433565761517
-11.812266643043516
84.38971570779654
-1.8227292607695547
-11.954777738380674
85.72133009970814
-2.1850041571162526
-11.569984336105831
85.13598800991682
-6.404402276643844
-10.834511192456901
86.46101784665736
-3.4470643160608723
-10.571299160661386
84.28058318754205
-3.7481374509792995
-9.796777014800867
85.93661879297534
52.26366655475707
-9.509152404283029
67.05596020663276
38.77311370254555
-6.400061354021181
54.20871104602617
39.601056605495344
-6.457748154098939
53.80244983185125
-14.22163193396125
-9.019125397086237
98.65508104056889
39.043132103111084
-5.8567577498661345
54.087560651200775
38.421161171248
-5.71760645665263
54.39469183194882
43.33845019034055
-5.73616925690379
54.858584733102916
57.164755360479504
-6.076577611875607
54.714840320538
56.07518199588677
-5.822634335848479
52.44432359647892
-5.6724990287124974
-7.230753143024083
90.11303021787239
37.62424036070822
-5.172932609499025
55.34897233413986
37.72538809023824
-5.119787148782125
54.74719871461876
37.86967725319647
-4.9846633239063545
55.796108174544
38.82660017384691
-4.9410063611103885
54.212001121210854
38.619006199676335
-4.8690526374884735
54.315026741398114
43.50477151694565
-4.9056074090607105
53.614286154936636
50.63212155145613
-5.606668429948456
57.920653235953
50.47013362182679
-5.344615761322814
58.0052028155296
50.272033849284696
-5.336275933337641
55.97466418560528
56.441909962831126
-5.473052498779775
55.080700015430395
56.68755773218052
-5.893635130134122
52.14326325695397
-6.450093014741576
-6.815476092237411
95.83815673646528
-3.3424859968732
-6.385100803132263
87.36430902024986
-2.4257111980816917
-6.577619918130223
92.01334585126745
38.372494105655605
-4.4385646635739135
56.71925153899872
37.64508188748458
-4.047447181592459
54.80813910865339
42.95248365697154
-3.9253852074668463
52.21376748600733
48.72217406418371
-4.545311615445062
56.0678324013601
37.63858200609858
-3.4337754562845824
54.823714497384714
-7.246418904795968
-2.932911423348819
60.9312639011612
16.951394564110497
-2.2402884420862272
46.54292703932899
38.28415619169295
-2.8492077160382947
56.79456098997337
38.09836671310026
-2.449273060380465
53.54103480174144
42.72944849124503
-2.3959617167252523
52.353776498868854
32.735454318769385
-1.325306352726015
28.446105926455285
33.57787638695862
-1.3309082124278218
28.504048399472673
33.24469752874773
-1.2890485087004717
28.509666991710688
-6.874638619479676
-2.2845293055039404
59.0213530911731
23.079479754976724
-2.3107859917686975
61.96995083810497
23.63008682744597
-2.2213953839723803
61.7023557889698
36.31270683951621
-1.9297152317768798
55.50281107501448
36.796013138235416
-1.995327823498462
55.26501561839216
36.441850241786966
-1.9383834533680964
53.837115158151775
33.73324285323091
-1.5839271360160787
49.947138843111325
34.28538144770319
-1.6394310015739
49.67586033640708
34.72387617765488
-1.645998216049037
49.89796985608714
38.5032022826207
-1.8494374536248472
51.807755734267644
44.3082746132406
-1.7458299260526675
51.59440634665003
34.35203384654969
-0.8173250707572646
28.135634084083883
25.622374164971024
-1.3936879091387253
60.20070020826737
14.245668613645197
-0.7925896009125246
33.68398672429921
9.803516233000918
-0.5731592935382387
23.151255541922627
32.620366446253435
-1.3880774232463113
59.5952749217768
32.3390567962272
-1.2854806390461235
55.85774086625929
32.8493560773973
-1.177193840081274
52.177924098537765
14.868979708761445
-0.4169681616226336
33.26666026903527
14.964719257852478
-0.34315382007944456
33.22130667800275
22.360292193997775
-0.3326084082242237
32.93598877127893
21.893820841084697
-0.2949575555209301
32.58056799292599
21.717151668056054
-0.2597809837725243
32.667719968452175
23.25817353689392
-0.24408897973946664
33.41703028458761
23.332047261267938
-0.24238991879787203
33.38091710424325
25.102158111526485
-0.2450744888580706
32.673021242766225
28.092654578973843
-0.20543446897709927
33.235541053447406
-2.6250233762017845
-0.39329931369557175
35.71799319054762
-2.6759420863818653
-0.3662949779079954
35.743452244540485
-2.1185033165252185
-0.4098255485328272
35.46982644154637
-1.9919483187945737
-0.40691499211922083
35.40796152496442
-2.0431680504632443
-0.3517421294874748
35.43413874797579
-1.3597703086175494
-0.33602513614694957
35.10007929758821
-1.016787886684524
-0.384535960063029
35.00547725393629
-0.8785621006420321
-0.35313356260845324
34.8642855224746
-0.2044696795557095
-0.3375858261171702
34.60896949143584
-0.12828741938362231
-0.3358338158097401
34.57172997023942
0.278319948176442
-0.35475055523439564
34.3724008132981
0.4049918238265109
-0.32356924778060286
34.31105165753819
19.884315529346527
0.0911812438254816
32.46453836166879
20.027724369316616
0.16946169411887385
32.000660257918454
21.59728794763062
0.13031395822943176
32.033068981793775
31.447870823490778
0.2341288865120315
28.953796531949862
31.521013198737364
0.3180218107473844
28.31878243169935
31.006763594985497
0.3464466066710628
27.85040836356875
32.07046943867413
0.33121274037557685
27.75801736365778
33.049245784594554
0.35202862522618783
28.172647086175665
33.855208731348824
0.36968081752646326
28.24444447491375
34.5939492199873
0.386670664954698
27.883332306093635
36.450835618366774
0.4698628674122905
27.94933500146402
0.21325684125526045
-0.05009217419186518
34.04421493675949
30.71740404833209
0.644432644692882
27.309325731948405
21.234548427845468
1.0949126882345324
20.842663119662383
16.684294322864467
0.7559126029951919
17.60783229175485
23.507734093859945
1.1336089434205898
19.950798386505
11.456816581925171
0.9370111920119093
21.287254350312494
18.90897898703854
1.1894309722684322
20.118702635196318
-0.38126333892419373
0.9657637960888835
26.886649713725227
16.08881640374033
1.1233807252174
17.906611897944845
15.510555476332573
1.3353146109976117
18.193827033505777
16.802752980325923
1.3303817428762605
17.56147144487779
17.176661481505352
1.304329856813751
17.377998372142528
16.97395982527206
1.3343191990243635
17.477782934513517
17.658785527518447
1.3500692119557602
17.143025470116473
15.923638853312294
1.5552196190929668
18.340025715081342
16.169307527924072
1.7599237172618172
18.40236930980032
16.58316396437734
1.8317111023682342
18.415219071916436
183.88843099803452
-36.74763132211858
102.32508914880474
-9.070820501771784
-16.581936220329116
91.44228402001764
61.525175580494434
-15.031122787139962
57.66881986481757
63.69690992367122
-14.363825127966473
53.96572702885116
-3.27955164735704
-15.564876202475858
87.53094121560797
64.32119477774185
-15.001628506905195
60.74242340425251
64.94073882066941
-14.885129920372206
60.40509603598916
59.91874089031646
-13.435142582408357
53.687055690066856
60.15327978950485
-13.339795984278826
53.56035607137396
67.5382997184623
-13.503126272825417
52.700481399741605
-8.541746938828513
-14.688921777622042
91.18926354436829
-5.50488859424111
-14.222723898159238
86.59760220277289
30.200908279924995
-13.421850590235517
70.74984372671324
60.119140593234
-12.999889671367603
57.61883503787142
63.512357015382634
-13.563025782903768
59.30810762411657
60.92955499226367
-12.514847964056704
53.15096030977267
61.47616426087137
-12.232711041264452
52.85684901954582
30.08580216272699
-12.939336384303997
73.24113537567412
65.65594945524735
-13.319676546325818
61.03057235644978
72.10268511635279
-12.887306435718678
56.51830557093527
-5.6094298873394965
-15.711372603138829
88.80520002338656
-9.534600167906497
-13.184410710191303
93.32466056110768
-8.00974824433995
-13.064387335874457
90.92939321350998
-3.9275314067327938
-12.96293687846891
88.69370304557616
-2.4379052423233105
-12.74688216664239
87.88138444778589
-10.994260421980421
-12.365052608614887
93.3516906213329
-2.7636039014375826
-11.680767490351124
88.0807498406263
-4.815427196252664
-10.747067056703761
89.22370522679572
-3.4004056980306276
-10.890936030805323
88.44524791066767
-12.610566365058368
-11.35291105112924
102.98396340919858
48.55776390945181
-8.641325808909839
62.376103847778296
47.297693679480524
-8.19871824267768
60.70762604551595
40.45629522513195
-6.75930963645034
55.143694882216074
58.67202956421273
-7.110388329912594
54.494035912977
58.021290643375096
-6.865280190902219
54.09880339644513
38.570260819826004
-5.677396592133038
55.054731022303905
52.660897078090585
-6.441040355976916
58.57478462434474
-6.377603541563854
-7.569756683015436
94.17522628887941
38.17752679832247
-5.175331433851872
56.42375780113464
38.28860731066157
-5.067296723465538
56.952692602847925
37.928447562144655
-4.897796650781362
55.9885960188225
38.092555797882845
-5.075434261290303
55.3283444293932
43.88904758950009
-4.9281153236211495
53.88551917751846
51.115179866787706
-5.418324153267882
58.66939830207411
50.81014375779153
-5.496106980819223
56.61075220673141
56.926434753779134
-5.452938791822284
55.48327472170731
38.09966671475643
-4.317899312318151
56.483196574648915
38.487943058152304
-4.298316085868882
55.12679824875255
38.08170263012089
-4.078224243507186
55.35378035895695
38.07585990364668
-3.5412650078553467
55.36747592319459
17.31330573184605
-2.2436732466628255
47.898843063326424
37.46191056197508
-2.7892308991064496
55.718713131975235
37.52752791996838
-2.634141446184481
55.6857711832804
51.30392191094672
-2.2710151045550817
49.28526508450111
33.888139370684634
-1.2931155464492836
28.34578197368272
81.39212118364287
-2.6473469389950237
51.626390544487016
82.68097958205567
-2.6660122407490365
51.90646538107583
24.289476016469028
-2.4192412819732265
64.67808158050013
24.534022179048865
-2.3432200546596254
62.813868119990076
24.7350549875121
-2.2614947699705144
62.705268732125255
10.480913017447829
-0.7434901997585274
23.75675390150338
36.65558762942628
-1.9973930298307585
55.07237211771147
35.13999621285418
-1.8775963410781518
53.81013539389999
34.875150837249485
-1.8402923971377465
51.066475972327844
34.48323736599665
-1.660477707222992
49.94242867270381
34.97018194007207
-1.665088875219802
50.11577730818996
34.00776490754617
-1.6046271978892415
50.20414657807992
35.50998229928816
-1.7880814803190126
49.81748593578523
35.240338782517135
-1.625210646758255
49.09462795320505
49.479044559716606
-1.527940745620112
48.052346332764635
14.744139117636148
-0.7983369953677433
34.532981303330786
27.46872928763073
-1.4127914369839658
58.02422918324846
32.092494456891174
-1.1227708721125051
51.70378314761566
33.955225674698376
-0.399075963396143
28.649131584771794
40.987429825552795
-0.31274759798984963
28.400172988736955
15.191151107200046
-0.4290054827322691
34.17434522910013
15.328192546383676
-0.42397474339909175
33.97949737229402
19.536710624715777
-0.3869926769080997
33.85462827477557
21.465083070368507
-0.3431841463802613
33.076837788674915
21.450806811455852
-0.30327821001017913
32.945628639434204
21.38340011040631
-0.2667592437550316
32.98328916467761
22.51522147719436
-0.3255407024624794
33.07351901546058
23.621695509125022
-0.31823720897302105
33.83336945913735
22.18793498837237
-0.2502318003423693
32.82348950333124
22.341030169836166
-0.24818389137708596
32.8819503727852
23.265132869765228
-0.2398635457798141
33.562173879542925
23.524828907099312
-0.2372435610892329
33.730514218010306
23.93381565967288
-0.18308815029836284
33.196743974112486
25.90707640657145
-0.1859296603037215
33.06490055820058
26.5597123162112
-0.2110261893510879
32.706664714848216
26.4505646456921
-0.17242297082561353
32.76724851289468
26.848673966281773
-0.12121350039895107
32.55002505259318
27.29113703428852
-0.19506849319938918
32.46970879534806
29.258756653231867
-0.2105566861796359
32.93821244598265
30.291500477985718
-0.05872323282719799
32.73823398740717
32.700195663238766
-0.09671108497872416
32.166171582063654
-0.551747435226345
-0.45525045466859143
35.56891974890731
25.34108807804276
0.2133236916823642
32.27993788674075
27.045702105151843
0.21486692976930905
31.96691100468624
29.138918970837025
0.22363133253041412
31.797142057610902
34.20880640215355
0.30834176474793507
28.852868069920746
34.599772168963064
0.3193096331827215
28.309858550930777
34.78003648903984
0.4064210568679856
28.212748689852212
36.13713165021672
0.39711392505099136
28.13295211029621
37.551685245921405
0.4295614008032605
28.40494122782873
40.191986103986
0.5818192256245723
28.07279594087472
21.234490392188594
1.0940661331345853
20.92153095981716
