50 9251 9251
64.47424311890042
12.8610759588777
-10.572542976949274
63.823875956676936
15.696044105016114
-10.84147983046437
63.81774524588435
15.5189375001254
-10.752682236358416
63.81819945741375
8.69764409204645
-2.2903607685634073
13.442832342245584
-9.182733684463884
-2.304188883178603
15.165848207907269
-8.863475664289641
-2.307270112720381
14.944942151171647
-8.496221400719923
-2.2437989510615415
14.791144641770446
-7.618233367072694
-2.23489377499314
14.729050054030644
-28.45370776463275
-9.741336946104214
64.56269747319008
-27.57718108243751
-10.116247797992216
65.22686284113104
-27.30567751273536
-10.026080057825208
65.22638730187053
-26.853241440514587
-9.936111105105153
65.22553757033741
-2.7309033598697483
-4.032400061696426
26.53364598797248
8.431665058027722
-9.947438572041928
63.83364828647775
9.140677533733594
-9.771017135852153
63.832357813062345
10.203998353174972
-9.683587962624598
63.830246651575656
11.20550745379319
-10.053695544734309
64.48041405217039
13.801728920110959
-10.05656069958001
64.47504471121098
13.443728019024297
-9.966641199579746
64.47587013745617
14.070599940467307
-9.7882827740945
64.47475518899637
14.965551709699533
-10.057846459830627
64.47263776518831
15.254014932381338
-9.954970131023272
63.81953873166817
15.431511606641028
-9.68935889567836
63.8194354375327
10.90044698062993
-3.8307737826902923
24.923103866679202
-9.38135923443729
-2.0918874527709597
15.198511102022763
-8.611132896944751
-2.071016251713868
14.791552688552152
-8.707226009273242
-2.056267459015411
14.822112904250535
-7.745949634173239
-2.1150092774260814
14.820067609324527
-28.452820432379056
-8.935613693232078
64.5635028872167
-26.483468979106142
-9.116836321995379
64.5592484917167
-26.93089774149323
-8.937292868098986
64.56035152869592
-26.483270958193906
-8.93778702360458
64.55942196043979
-26.304222905170523
-8.937985641832315
64.5590554782777
7.3694226437597745
-9.060243228392356
63.8367206445126
7.635228595126106
-9.060537623330532
63.836174735123194
8.083437895349737
-8.793588995082855
63.19622547221419
7.724123915769816
-8.794828572408667
63.83625086602973
9.76187118557103
-8.885681185274759
63.831952408288956
10.29357915438364
-8.797665132250355
63.83093688035211
12.951442618744968
-8.977804401336682
63.825268006518755
13.483053554145226
-8.978391275242132
63.82416856222631
13.217444082159016
-8.800893905239198
63.824897555312276
13.74905501072892
-8.801479821685598
63.82379429727686
10.340485537446293
-3.015777030167721
21.242866716447146
-41.89647219279701
-6.815918160813028
55.069993609464014
-8.194796112367646
-1.9593491994657877
15.22837846104093
-28.630781230141324
-7.950640137878085
64.56484443585727
-26.85144230654851
-8.307699704383618
65.22715755475868
-26.66123174071332
-7.9528139526587855
64.5607711379827
-26.398804212918346
-8.036796047117987
65.22648696950829
11.297308818079543
-7.99471842726496
64.4822676724071
11.565883748384172
-7.995014921576415
64.48171222263255
13.177034378090381
-8.265369257756944
64.47811360139801
13.08780644610035
-7.996695053902372
64.47856467785475
10.654782647437878
-4.5521364370543935
35.91041816644248
10.629273605146178
-4.554555218521415
36.31192447510915
-28.00331427441014
-7.23513191849829
64.5642575228574
-26.307536551723338
-7.313156615289495
65.22701647230917
-25.855593814492597
-7.299999912105103
65.90661623787696
-3.1341992945754225
-4.287951641314141
39.43361866094399
-2.5443599111820174
-5.4545941547232
48.687750953513074
-2.342780660542568
-5.320529319344091
48.687471144649365
7.44873020256155
-7.095218389753977
64.49111171446931
12.821156643257313
-6.957159452268222
63.188254926953434
10.716873748685673
-3.936006802800293
36.11047532462452
11.03072056676852
-2.5470259280964536
23.364648636380174
-40.44151710965498
-5.159073065457165
53.67778435512651
-38.80981996701647
-5.218876975000093
52.78641806070065
-38.26716149185979
-5.10330293459457
52.352636333762796
-36.743879352811575
-4.798926858048203
50.689053081380045
-12.290575241424143
-2.589444561384576
26.554840156905062
-12.397964848686248
-2.5535160083210204
26.555095884669896
-12.77332988616529
-2.5277512820990182
26.66184130761398
-25.673167392993232
-6.318714831678517
65.22669592712624
8.166018710361005
-6.111234109489924
64.49060939327775
9.587508413975215
-6.3160251376084915
63.83486301065832
9.941817710327653
-6.405018355296785
63.834042319670445
9.853510823175842
-6.139114638778032
63.83448874279228
10.20791811344268
-6.1395058880483315
63.83375577993065
8.468015036735524
-4.728169085489264
48.6657088388667
13.786610632344589
-6.256640853660327
63.18696213409071
10.779353542956088
-3.6108261588660415
36.312547017925276
9.219201684405233
-1.5944154252580969
16.269854481119026
-12.684088507824395
-2.2309096839728677
26.55600938362805
8.171151268033823
-5.1626331184778325
63.83893533310715
9.677090176740696
-5.430102312072841
63.835557052149696
9.854588757816398
-5.164491555670179
63.83545375359745
10.922664495578962
-1.9206530233519628
22.66015233406725
11.011015266334153
-1.6754912642593798
20.478761203691803
-12.031655564141703
-1.8168984247456887
26.76785030297618
8.436375898812672
-4.500080749694239
64.49164568564659
7.463218156948668
-4.364431949975602
63.84119081389709
9.6559514374729
-4.19267253250768
62.57117377130783
9.731024440754902
-4.151250250632354
61.95721989129852
8.33895408925453
-3.2014746179323486
47.93707729117658
11.87618985279471
-1.56264241853662
22.7346858427489
-12.736218309688617
-1.484955822587366
26.66280330596805
-12.628258474413224
-1.413155195946147
26.66264949779042
-3.182505622096156
-3.2980944660886973
60.793178341996374
9.332514892431153
-3.695343898381141
64.49059196899412
9.379897629548374
-3.4294334806640268
61.356972066264646
9.45629817696043
-3.3120468829896392
60.76703956333502
9.332811945094448
-3.426768529749504
64.49086171021324
8.341289465023388
-2.652499772788062
47.58077811507835
8.643583500297646
-2.033871152632528
35.71976647907362
8.20420622039923
-1.9357224478058477
35.720772095235176
8.497197053458827
-1.9360458961456166
35.72016615002658
8.594913718948483
-1.887321825311987
35.72001252054122
11.629290869425908
-1.4523291454141525
26.19391766786491
11.88162368804665
-1.3308619363461027
24.03113454416258
11.727233100291485
-1.3015621448796213
22.96697151725095
11.536388786604652
-0.8848686772843218
16.117567551792217
-12.3248004270317
-1.1570048294596411
26.5563305814142
-12.4320721623537
-1.013646297054913
26.5566964962861
-12.044939923028391
-1.0854596795171265
27.428961916901894
-12.132516143702087
-1.0308565665721403
26.985228143694652
-13.42694532855817
-1.7133660596957234
41.482372199208086
-13.723894005740139
-1.6241776301752864
40.699079688870754
-2.9597949924368407
-2.7302302823534776
63.22506971311138
-2.9789776589092134
-2.3786799748637493
56.96749960084312
8.79061899745124
-1.5457147331165977
35.719947008546356
-31.004245937984535
-1.2479756323025426
43.770656909342534
-30.60987242866231
-1.060675279205373
43.47491040386528
-12.539105316172053
-0.6554275593506013
26.55727133562952
-12.360056316241407
-0.6556251615675159
26.556901037811162
-13.524129963781318
-1.170442263085847
40.4445235012124
-13.938437516315329
-1.0298019420825826
41.48410785994356
-3.3212115845020067
-1.8945265760139185
75.32629495989464
12.139616512026493
-1.0767534628400894
38.0154025368284
11.801822919654256
-0.5959403370972548
24.380822795880736
-12.555065584847558
-0.2625198387259397
26.663640122724317
-12.375267952701657
-0.2627183270028754
26.663268276572754
3.361737439129304
0.07295961170674767
36.129657289457626
3.2073699274277137
-0.014404742013843369
13.456437771887199
3.1901001627981254
0.03759665188483628
13.456526983971129
-19.4893237341733
0.7297869142244413
47.998500972980665
-19.66862948672884
0.8555503303337919
47.642153436918846
-19.121861517598433
0.8752274889641675
48.72830301632605
-13.599957062847956
1.0889069217205405
71.09129013684304
-3.5817377306716467
0.6311576402938555
42.84261751118048
-2.3311882351971063
0.6996368139326283
47.25472395526951
-2.2009703254566975
0.6994931785873139
47.25445464689903
-2.1346662098484797
0.7221867427908704
48.69303408271458
-2.1863887034017626
0.8980312982088671
54.99556672438152
-2.377649524558764
0.7583435045911261
43.41835846466111
0.23009067995580915
1.0736393073471246
71.06268770228121
3.415528698697796
0.19329477220701127
13.45621362496647
-19.228361268601844
1.2846534116051105
46.60309228733013
-12.721412616095233
1.0807762621390615
39.70066591458167
-13.392129620029312
1.1814091677018432
41.220401873086715
-12.123069457455538
1.0801157189430406
39.69942845890331
-11.95988477836474
1.0799355668214685
39.699094785319666
-2.841681106251185
0.8613942863895656
28.34737596801697
-2.880275350163116
0.8755935697043145
27.63974054291445
2.8577802138764743
0.42458696800685375
15.207899155271637
2.7426095079975124
0.3807059250180576
13.866195038317478
2.784973311145828
0.3940990634470034
13.735599598516766
3.831616273344679
0.40076473796835144
13.455560406447784
-1.9810153919992401
1.1294590278725418
24.49989415014947
0.23269292583677287
1.186701375873456
28.834612307754895
1.3500262376634202
1.2844143144852407
30.147777538274685
2.732008062581618
0.5713618666451988
13.735884999671413
3.7089496090427096
0.5677952793149679
13.682404541026633
3.8144612492826484
0.5567306360342428
13.455749697154378
3.883771010735013
0.5566541799209804
13.455607308801124
8.278273187427862
0.642962985472036
14.550645717742057
-11.569742492101607
1.5995354022563708
26.557505500886087
-8.837429054813843
1.4171457559077694
25.34591446969817
-2.858342450424965
1.0661552408640405
18.731043614026042
-1.9641295540245767
1.1603994034534217
20.693899264924713
-1.6779906081450018
1.318908983915165
22.31660780710298
4.0399283578701635
0.747083637854347
13.45547351177081
4.403803700732555
0.7466819362915281
13.45472096767845
4.386533453242035
0.7986832329732223
13.454807319633524
-6.421145849697625
1.417492423548802
20.040039240583226
-2.8220508450626354
1.1324954496662716
15.826214940120376
-2.8703299238094755
1.1475552373842515
15.75643375260411
-2.682343715541285
1.1227514266402123
15.967744445633961
-2.565665869218735
1.1585798222694084
15.89628295341427
-2.615409575475183
1.1735867015036563
15.825829537645244
-1.8608239049205957
1.2606320068645327
17.16632441297258
2.658072157739461
1.0725953128689147
14.893585577502265
-7.070177813709079
1.412665946281142
15.905846127601269
-6.6663179994952895
1.4785729796690787
16.808390844338366
-5.90543434395107
1.589503341124099
17.965932553315376
-2.769411117757428
1.257671797880024
14.752570501345803
1.0648459671040567
1.379514710588811
15.853625922400349
1.5042985018107529
1.345802342282173
15.50813210665003
1.3160091267962986
1.359678776662376
15.441561217625615
-8.155592604470444
1.3922500174517096
14.022994661229085
-7.863338994339853
1.3493573893504733
13.480675770044337
-7.252564116123265
1.4279197373757782
14.352751172777332
-6.724568882769185
1.4895624472809947
14.40866404984686
-5.838475768323871
1.5167637428829646
14.819729038910523
-1.6351131850677671
1.4280149711823342
14.398082852543766
-9.21043481635168
1.5768903866932364
13.761570342283902
-7.90210470302094
1.5512346905830943
13.7073810606127
-7.932418545513731
1.5573629283397283
13.481024989947485
-7.229153653976617
1.5734458344266493
13.887990789819073
-7.193231992716615
1.5890587451608023
13.73162916990345
-7.117741764329094
1.5787861760611575
14.075130867487847
-4.6055213018891035
1.5883451665953021
13.474178902785308
-4.397611426334343
1.5707880945625003
13.473731720391942
1.9773762091242024
1.7805087759984575
15.275889864070635
2.017165301849865
1.780465088153192
15.275808528684728
-9.353073278608436
1.7322055657467361
13.484134106518308
-7.602968706609093
1.7649285083552289
13.480550950113823
-6.823292778617575
1.712085374109752
13.478885931164776
-4.8964875550478775
1.7707575091772203
13.77873223626971
-10.075728592314512
7.759059302607173
54.54693758592362
0.04054280223503807
1.816090888408909
13.873204832233062
-13.746355195884266
3.136521580241024
20.596152853945483
1.7129232209124294
1.962912982570035
13.791256332387615
-4.921575604359279
4.73254915497925
25.05740120446581
0.8518546731847711
3.0303289832690896
16.442912875425986
5.552386916376806
-14.60482953156303
62.54782893968505
9.099543623607026
-13.922587906926156
59.69675874646759
11.905729337393824
-13.79653935528131
59.150155124169146
13.97310361693626
-13.625864865227454
58.10019477703244
16.436995949892943
-13.342275086029671
56.597568678288496
9.660401130690909
-5.139502027673487
23.046397789525955
6.580995737684606
-14.586365040677986
65.02503511701231
5.579343804899782
-14.204516312993862
63.76383643640833
9.552502825753045
-14.014326880358702
62.5330236569971
12.49180590986731
-13.881199573120734
61.931820305959576
12.492023674891914
-13.7126818159683
61.932058650391205
12.660648225253867
-13.628639761561475
61.93151451691051
13.97412251481923
-12.837389368221308
58.10130996362975
16.81241469962602
-12.998736195838623
58.08997839049931
21.25083965264338
-14.08308087868412
63.08885542994594
12.184587462306029
-7.205269264073209
33.368769957853715
-46.30663855736179
-12.673800639487585
60.46126996856053
-14.106219714389493
-3.928538711943958
20.292089523049626
-13.688627346174883
-4.35953466764304
21.167203621657666
-9.468649365467805
-3.0463748893134452
15.551004552999126
-9.527006142488982
-3.1386344486372058
15.86913498384423
6.469579756665214
-13.290565297224864
63.14780023186372
7.022286451459499
-12.310173645065966
58.64548782312354
6.767162967735035
-12.263817162075512
59.17243123394465
10.110326392526236
-13.477855874681898
64.37351509516567
10.392345449500697
-13.439441501038928
65.01175420778857
10.952784954504782
-12.91056116512156
61.3607792364906
13.001276932436205
-13.298969655010206
63.12224205946396
12.872854870436278
-13.17215396899343
63.73676410791324
15.563673825120166
-13.436053225217929
63.72586765672341
15.547673268203866
-13.39715319684906
64.35235654606383
18.658493227061328
-13.175110649158606
62.49859110874295
18.329874966110346
-13.219881804793024
63.10150279667035
18.689111996039223
-13.266449772515202
63.713882608914524
18.70489005974465
-13.313518587620262
64.34012897918929
19.036471214512407
-13.180085669853057
63.712646429214416
10.852031129209644
-6.071721464745569
29.99316932622294
11.137293014712121
-3.9945363935931786
19.784738888991345
-9.635135756800704
-2.8794586674768747
15.55189272129971
-9.505479111964798
-2.8796257354503627
15.551385305905693
-9.579496680938686
-2.8239630034497196
15.551753849029607
-8.582589977297449
-2.713979224568791
14.703031386112967
-8.883260535141499
-2.7447145666206616
15.007937542869044
-29.388889892810237
-12.76803956910451
65.16831957242051
-29.143010543796915
-12.423594099140756
63.90218020013317
-29.52750179924852
-12.374476249379864
64.53012883359338
-27.820606053964962
-12.30105825264364
63.28333776535409
-28.10104695866245
-12.251310793133188
63.89835270416252
5.551085140143768
-12.682706818575078
64.39247432178897
8.621118721247361
-12.816948103479575
65.0195662953763
7.735219121519493
-12.727205209635002
65.02315905349995
7.912421271859499
-12.727434169794398
65.02246556637022
8.26694150146939
-12.639287327493046
65.02120390536656
9.772936759549266
-12.81843015085907
65.01505862193858
10.215944284229213
-12.819000169837082
65.01332489908887
9.234485350962077
-12.599747338228742
64.37818370876353
9.596077601654605
-12.552395474342347
65.01612424069302
10.3934903843779
-12.553420553848534
65.01300354389814
10.79016460445128
-12.561789186863283
63.74578114749963
11.025688250605505
-12.436986045302477
63.13118967101509
11.541348929225
-12.437649547289809
63.12917161793155
11.722511064774755
-12.555131567415545
65.00780619612883
12.962587901667174
-12.822533335316095
65.00257964537681
13.268449783169714
-12.692636777891531
64.36227600522548
13.671400321389207
-12.823446319844315
64.99980568597556
14.025919105577929
-12.735299470287755
64.99854021590598
13.051418175493112
-12.645443521150982
65.00247590184006
13.583026074399038
-12.646128501539241
65.00039925221446
15.08902228737751
-12.825270372459784
64.99425396640311
15.130737308776906
-12.567373254410834
63.72879037644018
14.734730572866109
-12.736211499916323
64.99576626158577
15.177852592279486
-12.648179615451266
64.99415785354367
15.00076447352926
-12.559349710322408
64.99498047066253
15.285827205719247
-12.43213768619035
64.35475438014004
17.21609545909675
-12.96101226069161
65.63834579957586
17.39288638609249
-12.651029700018404
64.98548543955971
17.658692250955006
-12.65137171853771
64.98444901528904
17.30596889254469
-12.692552279052464
65.63837529695573
18.89888356765902
-12.83017157758061
64.9793439646804
19.633254055667688
-12.964122425183522
65.62888617901237
19.164916514655946
-12.65330978675961
64.97855817748936
11.076336935874703
-3.396389135303952
18.449921151735673
-8.705551992394119
-2.519252473635154
15.033558856922369
-8.563203003783597
-2.519435872881643
15.033001769671344
-30.225687926730156
-11.266634650152778
63.29421400487154
-29.538362475464
-11.439407355470895
63.291280156214455
-28.678818028555735
-11.794329708413846
65.16692407860069
-28.21090993930805
-11.499189686724986
64.52622492527178
7.913452217447679
-11.93001609116234
65.0235972137857
8.356458773539567
-11.930586103498687
65.02185968000397
7.657067366541746
-11.720737993572818
64.38560177617485
8.356803212638452
-11.664779440724
65.02223562204344
9.331074184668354
-11.931839190105244
65.01804549556209
10.12848696615928
-11.932865223283997
65.01492479741839
9.242817308332121
-11.66591947745294
65.01876818007624
9.863026508983706
-11.66671654863167
65.01634097466055
11.577565866042606
-11.789930413053924
65.66206811466294
12.11471169102158
-11.79062156003708
65.6599659788334
13.318367081589841
-11.759765549112872
65.00269263445877
13.584286472597729
-11.671505657547446
65.00177771406368
14.02729304361145
-11.672075675298371
65.00004399494617
15.247717008422907
-12.06322746939635
65.64731983823201
15.51652178677361
-11.884523885614158
65.64652582272514
17.30689440635635
-11.976353723914338
65.6393920727567
18.900143010959116
-11.855549686034294
64.98072242891298
-9.19157332960917
-2.3649062165610912
15.167288257789561
-9.028086493951049
-2.3553692508931072
15.113689030554799
-8.93853888964081
-2.3375794796013087
15.113364951655651
-8.187524005763011
-2.387343138235552
15.084034930461506
-8.030447104653726
-2.3729138464504764
15.005129328924316
-30.39668443259722
-10.5788622949437
63.29585912526889
-27.6838218033461
-10.798284151111133
64.52515798745276
-27.702715139558595
-10.643758049033432
65.16473899038998
7.745897395245546
-10.843870707385518
64.38649893616737
10.218234182594914
-11.046959239958019
65.01583119928765
9.850973484452105
-10.58348636514379
64.37863409708856
13.23079718980839
-10.962233467544173
65.00417102383166
13.14242485015067
-10.78491565169327
65.00476458260616
11.07131776097926
-3.5260510711679336
22.167877082817473
10.888674327833984
-3.4115238053295225
21.364578427412322
9.492373064703882
-2.7428417476577995
17.13030640081493
-9.345698387719638
-2.235251619553497
15.35702544981228
-9.478793025366471
-2.2125182583301695
15.44028646567227
-8.79470044025677
-2.1364129155443137
15.086767151452532
-8.633971187496968
-2.1947314174069854
15.112376333703994
-7.7638428719556805
-2.1779296385618196
15.004363215494115
-7.472882228355293
-2.126273927466168
14.699524735676263
-31.157254249030725
-9.930495724450754
65.17926453424506
-31.13608308798716
-9.643038791422736
63.913923263337544
-31.511432422474922
-9.75283494723714
65.18090214796753
-31.334227886736986
-9.75306295679168
65.18020865285614
-29.690730691195327
-9.856803891282247
65.82624132880413
-27.900590398152712
-10.127681937984669
65.81885434430696
-28.974650674004387
-9.947250480716464
65.82331185557582
-26.815898639521787
-10.024682850128265
65.1621449363773
-3.190435432579944
-3.860485455123314
26.35365419732896
-3.1377955139418203
-3.921788584989773
26.736171363475798
-2.7489210570647127
-4.0095190183149105
26.63767921116378
10.012337821572963
-9.8696095381323
63.75264127423111
10.012562199637959
-9.69598582347457
63.75289065498629
11.579648226703807
-10.178481262214337
65.66434346592845
13.497746066061453
-10.0765554846769
65.00438012712189
13.143569785027873
-9.898894704502876
65.00601391871572
10.622556475437051
-3.093404583386072
20.902878762162196
-8.007023249281376
-1.9806778299654904
15.11022773012765
-8.114405570709357
-1.944729552714759
15.110697849613624
-30.35881006004034
-9.134103674196412
65.17727166698651
-29.779443433285167
-9.230013292957436
65.82747802128846
-29.60004746021634
-8.961669448490477
65.82715335352604
-27.809907153484264
-9.232548454280046
65.81977018234427
-28.973609484980496
-9.141524954331395
65.82445143988953
-26.629073173502867
-8.957981116977075
64.52364427403111
-26.45367869749037
-8.958207751197033
64.52295786128751
-26.460232017156432
-9.050516980651443
65.16214023251571
-26.824794810958334
-8.965240378962124
65.81629613618111
8.108277962064946
-8.823580303343238
63.14772681257335
7.917230533658498
-9.006149457436246
65.02772879316807
9.852901003837081
-9.092622446658943
64.38074652328389
10.22098205989433
-8.920510696306685
65.01883875871688
13.14448575904951
-9.190078528700345
65.00702025318971
13.676093643033608
-9.190763503674024
65.00493978889986
13.9421265751087
-9.013901707438444
65.00415018704459
13.410633199547496
-8.924615788108843
65.00635977945744
-42.64744836243114
-6.9266488817985294
55.88587953104786
-8.025906770714293
-1.762178312733905
15.08429009884031
-7.973667019174999
-1.75864564933168
15.057878801239006
-30.404957800809427
-8.333958275851653
65.83119671953918
-27.987454048562977
-8.068493262427708
65.822116967878
-26.19731184942028
-8.339372265256864
65.8147299745676
-27.196324802022215
-8.335363358052891
66.48498915005072
-26.46565387832607
-8.159976568762705
65.81603047064283
-27.18173388121136
-8.069530461579351
65.81896375786096
8.007091306699357
-8.031641098018413
65.0287643289158
8.448956660224153
-8.115376090455602
65.6795220134182
11.850881475057449
-8.119753350903785
65.6662046668572
12.029931369244387
-8.11998421711848
65.66550776392756
13.588865313814347
-8.127425227071086
65.00679031617018
13.145973237534054
-8.038253305877092
65.0086493500953
15.892503297750604
-8.130389324284245
64.99777496183034
10.660626331057317
-4.569641940154834
36.32313317001351
-28.52378912234468
-7.441127655519014
65.82510162731738
-26.1921400853635
-7.278819489477617
65.16360630668514
-26.380838676211877
-7.3412708347973386
66.4832102383853
-25.927352117246837
-7.265418565569907
65.81519835597948
-26.012697427713423
-7.029417961554861
64.5239668078471
-3.0246830797584123
-5.5279669870455965
49.17191391130836
-3.242472949831808
-4.556844367305251
41.38301159302696
-3.0905370761043054
-5.329549977003191
49.17245314821401
-2.581501893450815
-5.5711301587748645
49.53249935610273
-2.3997956964234364
-5.4803351154295274
49.8999550003666
13.324091839961184
-7.329665137174932
65.00896219692227
11.05090003996308
-2.5231505784906356
23.402291774690145
9.651444017773981
-1.7355794108041849
16.223925243056357
-39.64010562693099
-5.136689626596709
52.381066434193954
-17.10462124235394
-2.308563308502426
24.66389592413495
-15.802036486203384
-2.1178598780663456
23.080219268608573
-15.357297989036628
-2.006235684913203
22.534735686740458
-9.190297346234871
-1.3760116602872627
15.168687869808052
-12.863391185333352
-2.6664195329609264
27.37374414579616
-25.228637696122572
-6.351776121505329
63.89548675329103
-3.155792817612611
-4.668357155607157
49.17364691484061
8.361630260368978
-6.414286695174994
65.68227815642086
9.943998025200182
-6.461797288157116
64.38412059102161
10.29490032105673
-6.374550832816246
64.38287561900891
9.944223725040091
-6.286401166393284
64.38436866765346
10.776614365734908
-3.3068766544248076
33.86176207642785
10.809486950788314
-3.2901369462932695
33.69935001204303
-8.435745568617262
-1.2102102669578476
15.11299837593865
-13.587666349258798
-2.2873274350040287
27.479607649294177
-13.181991632623832
-2.2972195177135895
27.581349680449993
-25.314007812638724
-4.680622553727192
54.90215844436259
-12.354367139123605
-2.165166979940656
27.270805731735948
-26.014562830048874
-5.474804588638352
65.81808111878703
9.250716485593474
-5.552380980695326
65.0274111009858
-13.313928447122352
-1.8607614459102442
26.974937994144693
-13.546553045572782
-1.77776152806695
27.276019096900022
-13.476395636295369
-1.777851919004143
27.275744533666387
-12.760700312661482
-1.7779936751148346
26.776856236709378
-11.875339478781848
-1.7992925959239934
26.580438473835542
-23.64624971655679
-3.729509291938813
54.00904899601544
7.834354439738373
-4.575935037147083
65.03434128292474
8.543165445115276
-4.5768470715766885
65.03157114513486
9.91897604085682
-4.270873897167487
63.14710606970456
8.35539158013724
-3.2620613458992413
47.73519017073657
8.283080643512605
-3.2947484641862754
49.130851159715476
8.306347168632428
-2.5926955272474412
36.91384309889395
8.502063085492727
-2.5300145778501455
36.71808880879932
8.744903503025116
-2.481770960241524
36.71720736687653
-13.126926918770836
-1.5451935949041196
27.4788587678732
-12.81043102822246
-1.451318569660369
27.07275741374146
8.012701540185509
-3.690142817112521
65.03490094690602
8.365101839185344
-3.728538756475447
65.68607676167235
8.633906618460326
-3.5498344574388296
65.68528274717711
9.736212556916161
-3.5481038830956795
62.54716093015759
9.430553464536821
-3.5147628310653785
65.02960366821803
8.349789662652574
-2.83205843298717
49.13124696201972
8.502690528353964
-2.044455523166669
36.718771748442606
8.357086495157498
-1.995712336848513
36.71941430957477
11.80376658450902
-1.3617626930437146
23.8468170806909
11.77728798956261
-1.3389990909961431
23.474145098551713
-12.84352950338391
-1.191879007446204
27.478253608038457
-13.286926121818569
-1.0540911789219616
27.583524665273046
-12.931787503065264
-1.054548074439169
27.582132912669007
-12.262511389435158
-1.046935230720211
27.373692399408075
-10.027094789548247
-1.3385990317399272
31.396946278305204
-9.999166951641946
-1.3099518259881155
31.675131752178135
-10.179295766005112
-1.280479983336487
31.959537725158164
-12.547957657184252
-2.373771774279917
57.7130645103128
-3.061445155818358
-2.878474272113529
65.07937180984571
-2.989297060808114
-2.442303719029685
57.17786492003249
8.102448295017956
-2.8042366001694403
65.03581116564283
9.473100507124446
-2.5866209608874327
61.95966025381483
10.92271840500496
-1.4892681838922375
37.3020555762109
11.787068468925936
-1.625322977082466
38.12026583649249
11.853297166059571
-1.0243344794069744
23.771488605197064
-13.19890143703662
-0.7732025956668765
27.687778393689342
-13.091826040361974
-0.7020174642277324
27.68746058765217
-13.089203568114305
-1.1652515208623044
39.07961643846075
-13.248201493272111
-1.0217924354698484
39.52689516390769
-13.146023653045926
-2.282661001841365
74.81555393098365
-13.452700513416374
-2.0776377291997576
74.8170445723652
-3.1112053740736734
-1.8224200065467835
72.2822576949741
12.042745597407725
-0.6167959143312367
24.391564910478426
11.505073986299625
-0.478227265822254
16.001192085155967
-13.25328890704057
-0.41816901864448985
27.79355847489034
-13.019997291519655
-0.30983396505125455
27.687736285220666
-13.0195825445349
0.011118546875408732
27.688190226961446
3.1336192059302403
0.05088133594731366
36.937829600018944
3.4266081194827183
0.05050433142009267
36.93668297935179
8.462632798468917
0.11578884152139829
63.772880476779335
-29.422200503761584
0.6391483920266072
40.51890114983141
-19.854705592152786
0.5713989945132543
48.88956034449491
-19.854536019971942
0.7026111020123273
48.889749740055805
-19.74255483449459
0.7079625351710038
49.24616061467362
-12.577581027732885
0.9537131906841184
65.77464436047326
-3.6391155183678565
0.6596882679274628
40.41807453966819
-3.013365089882367
0.5010789838005669
40.65428388364354
-2.7368985097206693
0.5778588621412832
42.15215709048953
-2.1410160913813217
0.6798190734936619
48.820423549215285
-2.158648149674419
0.7058814127529435
46.46741313230817
-2.004254188462301
0.7698170213457148
50.281119059607114
3.261825165553924
0.39008692193099226
36.74273189142264
3.6712072237587527
0.392012721706473
36.93621092174505
-28.599940444118474
1.1465629282949206
39.590020580204495
-10.056858407774532
1.267189612310183
46.182295775094325
-8.336237723757305
1.1604448837333547
44.65735704223291
-7.9466570866985915
1.2843487524798467
42.96792979879479
-2.045429226146807
0.963864673590114
33.27863887699286
2.6163155352416494
0.9196077197067885
36.55312051927428
2.745544991066581
0.9140765335393077
36.36187827580816
2.8747803317141623
0.3902173471377841
14.662620649110275
-9.203337484417238
0.6378183837711069
15.527030061796362
-16.355855509700955
1.17637323279374
28.128479375652272
-2.055484304783448
1.1096862125102342
27.034322381949483
0.5761738388085927
1.1854370382396444
29.5503949992699
1.2455688848521396
1.2011849785279012
29.916080569635678
2.2406130488669986
1.1945392038781963
30.67956713164504
1.8009544809441902
1.2350788810803164
30.681344487816354
3.2821108381706194
1.1346944467584803
28.491806946004168
-12.910836117292774
1.4608030218521901
27.482278327636088
-12.194737989795973
1.5116871544961124
27.174569332705012
-10.70339816551769
1.583629579372695
29.595082531817717
-11.20212745701419
1.6226390346461523
29.597090690450067
-4.4622200327613735
1.164451593424904
22.62988358980034
-4.390182932782832
1.2090977714406257
22.430423717574357
-4.135781793956255
1.180499358619411
22.429387982983606
-2.283584359628252
1.0742005413093336
19.894469819481035
-1.9576520800553519
1.1566841691060497
20.790197001617653
2.363966429687154
1.289943977210473
23.36917253136468
2.635799280619185
1.261762330777931
23.886403308740224
2.688416145505789
1.243541187783886
23.58688505134528
2.6760446672814413
1.2409253071552464
22.6020674604679
2.3134330086578103
0.84098693281811
16.612065485713163
2.9445601457933632
0.7540038412984703
14.66286405442978
4.902588734763345
0.7861392307753835
14.65525044197562
8.229339477803087
0.7125489907578076
14.642133680661685
-11.546463765079617
1.6622979145990397
24.172526459780993
-1.862421664293186
1.2504443494324562
18.988998605667877
4.9027683406871505
0.924758517897813
14.655446497402863
5.110740012179448
0.9591456520793571
14.65468082989754
6.502636655301177
1.1239710277754484
16.9357638501523
7.7097895005452495
0.9211467175420367
14.644460184663192
-7.079701502781582
1.4282334892567727
18.57043327118109
-6.583542434134813
1.4692150813378437
18.52590765159422
-1.6561949238783262
1.3699407883060644
17.509163611522773
2.2016733086957583
1.3749990608543392
18.07705276301842
2.532515085744829
1.3032104082241656
17.05664592727975
3.360974902473564
1.1866539592443464
